"Id_Utilisateur","Type","Date","Mise_à_Jour","Domaine_D'activité","Branche","Niveau_D'étude","Titre_Étude","Location","Mobilité","Tarif_Journalier_Minimum","Tarif_Journalier_Maximum","Tarif_Heure_Minimum","Tarif_Heure_Maximum","Expériences","Visibilité","Pourcentage_Profil_Complété","Import_LinkedIn","Années_D'expériences","Done","Géographie"
"6411b89643068357ef8423aa","expert","15/03/2023","2023-11-17T15:18:00.1460000","Management","Autre","Bac5","Programme Grande Ecole","Bordeaux, Nouvelle-Aquitaine, France","Nationale","700","1500","50","100","[{""date"":1648764000000,""dateEnd"":1680213600000,""city"":""Bordeaux, Nouvelle-Aquitaine, France"",""company"":""Lili + Jude"",""job"":""Chief Operating Officer"",""description"":""3 constats : \n\nEn France, 1 maman sur 3 souffre d'éco-anxiété. \nUn bébé change de garde-robe 12 fois entre ses 0 et 3 ans. \nL'industrie du textile est l'une des plus polluantes au monde. \n\nLa jeune génération de parents qui partagent des valeurs écologiques fortes n'ont souvent pas les moyens financiers d'accéder à une mode éthique et durable et se retrouvent souvent à choisir entre style (mais fast-fashion) et circularité (mais vêtements genrés et/ou avec niveau d'usure important).\n\nLili + Jude est né pour permettre à ces jeunes parents d'habiller leurs bébés avec des vêtements éthiques (fabrication européenne et durable) et gender-fluid pour une fraction de leurs prix neufs. \nGrâce au modèle de location, ces vêtements, initialement destinés à n'être portés que quelques mois, voient leur usage augmenter considérablement (jusqu'à 10 foi...","TRUE","1","TRUE","Moins de 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"640f608bad121b1000e29a8c","expert","13/03/2023","2023-03-14T15:03:22.5240000","Commerce / Négoce / Distribution","Direction et Administration","Bac5","D.E.S.E. Economie et Marketing Agro-Alimentaire C.N.A.M. Paris","Aquitaine-Limousin-Poitou-Charentes, France","Nationale","300","500","40","60","[{""date"":1404165600000,""dateEnd"":1651269600000,""city"":""BORDEAUX   et LIMOGES"",""company"":""CUISINOX et F.C.L."",""job"":""Directeur général et Associé"",""description"":""gestion et développement en interne et en externe\ncréation d'une force technico-commerciale et de techniciens \nacquisition de société pour élargir la zone de chalandise.\ngestion liée au Covid-19\n""},{""date"":880930800000,""dateEnd"":1603231200000,""city"":""BORDEAUX"",""company"":""LODIPRO"",""job"":""Directeur associé puis gérant"",""description"":""Création de l'entreprise: recrutement, négociation et accord avec les fournisseurs, présentation de dossiers auprès des établissements bancaires.\nMise en place informatique, administration des ventes, ressources humaines\nprospection terrain, mise en place de catalogues et concours vendeurs et clients\ndéveloppement jusqu'à 3 M€.""},{""date"":481154400000,""dateEnd"":859759200000,""city"":""LAVAL"",""company"":""GROUPE BESNIER LACTALIS"",""job"":""chef de secteur à directeur commercial"",""description"":""gestion d'une SNC de plus de 6...","TRUE","1","FALSE","+ de 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[0.6142169,45.5990651]}}"
"640f5a2cad121b1000e29a80","expert","13/03/2023","2023-06-03T10:00:00.2270000","Santé / Social / Sport et loisirs","Marketing et communication","Bac5","Master Mangemét du sport","Bordeaux, France","Internationale","null","null","null","null","[]","FALSE","64","FALSE","Moins de 10 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"640f3974ad121b1000e29a37","expert","13/03/2023","2023-11-07T14:25:55.8870000","Informatique / Télécoms","Marketing et communication","Bac3","Licence Professionnelle Stratégie Média et Expertise Digitale","Bordeaux, France","Régionale","400","600","60","100","[{""company"":""EFREI Paris"",""job"":""Formateur - NoCode / Stratégie Digitale / Brand Content"",""date"":1661983200000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/15094099/""},{""company"":""Service Départemental d'Incendie et de Secours de la Gironde - SDIS 33"",""job"":""Sapeur-Pompier Volontaire"",""date"":1659304800000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/77056879/""},{""description"":""Compétences : Marketing digital · Optimisation pour les moteurs de recherche (SEO) · Webflow"",""company"":""SKALE Collaborative Business School"",""job"":""Formateur - SEO / SEA / Copywriting"",""date"":1651356000000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/18902696/""},{""description"":""Compétences : Marketing digital · Optimisation pour les moteurs de recherche (SEO) · Webflow"",""company"":""IUT Bordeaux Montaigne"",""job"":""Formateur - Stratégie Digitale"",""date"":1633039200000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/13977421/""},{""description"":""Réalisation d'audits et proposition de stratégies multicana...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"640f1b99ad121b1000e299f5","expert","13/03/2023","2023-06-03T10:00:00.2150000","Commerce / Négoce / Distribution","Commerce","Inconnu","Inconnu","Lyon, France","Locale","null","null","null","null","[]","FALSE","45","FALSE","Inconnu","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"640eded4ad121b1000e29937","expert","13/03/2023","2023-06-27T10:34:25.9210000","Commerce / Négoce / Distribution","Marketing et communication","Bac5","Master Finance","Lille, France","Régionale","250","3000","90","130","[{""description"":""La première marque de vêtements de sport sans plastique qui revisite le dressing sportif pour le rendre cool et coloré et donner envie à un maximum de personnes de bouger au quotidien 🍑 🤸‍♂️\n\nStartup incubée au sein de l'Accélérateur Retail & E-Commerce Blanchemaille Roubaix ainsi que par l’incubateur Maisons de Mode."",""company"":""JOG & JIM"",""job"":""Co-fondateur"",""date"":1630447200000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/71267707/"",""city"":""Euratechnologies Lille, Hauts-de-France, France""},{""description"":""Marketing Flow est une communauté d'entrepreneurs, freelances et marketeurs engagés qui se forment au Growth Marketing et s'entraident pour décupler leur impact positif. Nos engagements sont variés mais visent tous à promouvoir un monde plus responsable : produits made in France, Bio, Recyclé ,communication éthique, promotion de l'inclusion sociale, développement de l'économie solidaire, etc."",""company"":""Marketing Flow ⚡️"",""job"":""Membre de la communauté"",""date"":163044720...","TRUE","1","TRUE","Moins de 10 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"640c693fad121b1000e2979c","expert","11/03/2023","2023-08-25T12:14:14.7470000","Informatique / Télécoms","Informatique et Cybersécurité","Bac5","Data engineering, Imagerie médicale et traitement d'image","Paris, Île-de-France, France","Nationale","420","600","60","90","[{""date"":1630447200000,""dateEnd"":"""",""company"":""Groupe D: Ditesco - Diteschool - Dcapital"",""job"":""Consultant"",""descriptionExp"":""Prestataire en formation professionnelle. \r\n- Les fondamentaux du numérique.\r\n- Développement avec Python.\r\n- Les outils Microsoft 365.""},{""date"":1630447200000,""dateEnd"":"""",""company"":""WebForce3"",""job"":""Formateur Python et MS365"",""descriptionExp"":""Compétences : Python pour Datascience""},{""date"":1630447200000,""dateEnd"":"""",""company"":""La Chouette Académie"",""job"":""Rédacteur de contenu en ligne (Cours et Formations)"",""descriptionExp"":""Rédaction contenu cours physique-chimie pour les concours écoles d'ingénieurs post-bac.""},{""date"":1409522400000,""dateEnd"":"""",""company"":""Progcours"",""job"":""Directeur-fondateur de centre de formation en ligne"",""descriptionExp"":""Fondateur du site de cours et formation en ligne progcours.com\r\nCe site est spécialisé dans la formation et l’enseignement des matières scientifiques, la formation en langages de programmation Python mais également la création d...","TRUE","1","TRUE","Entre 5 et 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.3522219,48.856614]}}"
"640b3416ad121b1000e296ac","expert","10/03/2023","2023-06-03T10:00:00.2130000","Informatique / Télécoms","Finance et Comptabilité","Bac5","MBA Finance","Bordeaux, Nouvelle-Aquitaine, France","Nationale","null","null","null","null","[{""description"":""Loanscape: Transform the CA-CIB financing ecosystem (4y program, 10M€ budget / year)\n¬\tCo-Lead one out of seven streams of the Loanscape program, represent 100+ Front Officer\n¬\tDefine the 2y digital roadmap of the stream, assess quick diagnosis, define the target macro process\n¬\tCentralise needs, imagine new ways of workings and functionalities, improve users experience\n¬\tDesign 3 web applications from scratch, and implement them across 15 sectors and 3 regions\n¬\tAct as Product Owner with Métiers and IT teams (BA, UX/UI designer, 6 devs) using Agile methodology (Scrum)"",""company"":""Crédit Agricole CIB"",""job"":""Business Project Manager & Product Owner"",""date"":1543618800000,""dateEnd"":1656626400000,""url"":""https://www.linkedin.com/company/2579/"",""city"":""Montrouge, Île-de-France, France""},{""description"":""Operational efficiency for business development : Free up Loans teams’ operational capacity to capture new growth opportunities\n¬\tCollect 30+ pain points by organising workshops with ...","FALSE","91","TRUE","Moins de 10 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"640b1034ad121b1000e29686","expert","10/03/2023","2023-07-01T06:05:29.6280000","Enseignement / Recherche / Formation","Autre","Bac5","Master Droit de la propriété intellectuelle parcours MEDIIATIC Management, entrepreneuriat et droit des industries innovantes, de l’audiovisuel et des technologies de l'information et de la communication","Bordeaux, Nouvelle-Aquitaine, France","Nationale","400","520","50","65","[{""description"":""Aide à la rédaction : contrat de partenariat pour l’utilisation d’une plateforme de mise en relation entre établissements scolaires et intervenants"",""company"":""Tenors"",""job"":""Juriste (Droit des Affaires)"",""date"":1659304800000,""dateEnd"":1664575200000,""url"":""https://www.linkedin.com/company/68142561/"",""city"":""Bordeaux, Nouvelle-Aquitaine, France · À distance""},{""description"":""Aide à la rédaction : \n- Contrats commerciaux : Contrat-cadre de délégation, prestations de services, Saas, co-courtage ;\n- CGV/CGU, RGPD.\nAide à la gestion de problématique RGPD."",""company"":""ATM ASSURANCES"",""job"":""Juriste (Droit des Affaires)"",""date"":1633039200000,""dateEnd"":1661896800000,""url"":""https://www.linkedin.com/company/74147269/"",""city"":""Meyreuil, Provence-Alpes-Côte d’Azur, France · À distance""},{""description"":""Aide à la rédaction CGV/CGU/RGPD"",""company"":""GreenTrip"",""job"":""Juriste (Droit du numérique)"",""date"":1609455600000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/56433252/"",""city"":""Paris · À d...","TRUE","1","TRUE","Moins de 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"640afcf9ad121b1000e2963d","expert","10/03/2023","2023-03-21T09:42:00.1030000","Commerce / Négoce / Distribution","Commerce","Bac2","DUT Diplôme Universitaire de Technologies","Bordeaux, France","Régionale","40000","50000","null","null","[{""date"":1220479200000,""dateEnd"":1388271600000,""city"":""LANDIRAS"",""company"":""LES GRANDS CHAIS DE FRANCE"",""job"":""DIRECTEUR NATIONAL DES VENTES"",""description"":""Gestion d'une équipe de 25 commerciaux terrain\nDéveloppement du business spécialisé dans la vente des vins de Bordeaux\nRecrutement de collaborateurs\n""},{""date"":1104620400000,""dateEnd"":1220133600000,""city"":""LANDIRAS"",""company"":""LES GRANDS CHAIS DE FRANCE"",""job"":""DIRECTEUR REGIONAL SUD OUEST"",""description"":""Création et formation d'une équipe de vente de 4 personnes.\nAides à atteinte des objectifs commerciaux.\nTournées d'accompagnement avec tous les commerciaux.""}]","TRUE","1","FALSE","Moins de 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"640ae8f4ad121b1000e295ea","expert","10/03/2023","2023-09-27T16:22:57.6160000","Enseignement / Recherche / Formation","Marketing et communication","Bac5","Ecole de Management de Normandie HEC Entrepreneurs","Lyon, France","Régionale","500","1000","60","294","[{""date"":1030831200000,""dateEnd"":1199142000000,""city"":""Paris"",""company"":""SONY"",""job"":""responsable grands comptes"",""description"":""Gestion d'un portefeuille clients\nNégociations annuelles\ngestion de projets\nmise en place et déploiement d'offres promotionnelles\n""},{""date"":1199142000000,""dateEnd"":1356994800000,""city"":""PARIS"",""company"":""Primagaz"",""job"":""négociatrice grands comptes"",""description"":""Responsable des contrats et de clients GSA\nCréation de plans marketing\nGestion des offres MDD""},{""date"":1362092400000,""dateEnd"":1427839200000,""city"":""Saint Etienne"",""company"":""Allègre puériculture"",""job"":""négociatrice GSA chef de marché GSS"",""description"":""Gestion du portefeuille GSA, puis GSS, pharmacies et parapharmacies""}]","TRUE","1","FALSE","20 à 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"640a0cbbad121b1000e2954d","expert","09/03/2023","2023-06-03T10:00:00.2180000","Informatique / Télécoms","Autre","Bac5","Ingénieur ESME","Bordeaux et périphérie","Locale","null","null","null","null","[{""company"":""Mairie de Bassens"",""job"":""Conseiller municipal"",""date"":1648764000000,""dateEnd"":null,""url"":"""",""city"":""Bassens, Nouvelle-Aquitaine, France""},{""company"":""Econocom"",""job"":""Expert numérique responsable pour Bordeaux métropole"",""date"":1640991600000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/10984/"",""city"":""Bordeaux, Nouvelle-Aquitaine, France""},{""description"":""Ambition 11 : La Région Nouvelle-Aquitaine, une Administration exemplaire dans la transition écologique et énergétique"",""company"":""Région Nouvelle-Aquitaine"",""job"":""Pilote de l'Ambition 11 de la feuille de route environnementale Neo terra"",""date"":1598911200000,""dateEnd"":1643583600000,""url"":""https://www.linkedin.com/company/10834463/"",""city"":""Bordeaux, Nouvelle-Aquitaine, France""},{""company"":""Région Nouvelle-Aquitaine"",""job"":""Référent Développement durable de la DSI"",""date"":1546297200000,""dateEnd"":1643583600000,""url"":""https://www.linkedin.com/company/10834463/"",""city"":""Région de Bordeaux, France""},{""description"":""Missions principale...","FALSE","73","TRUE","20 à 30 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"640a0738ad121b1000e2953f","expert","09/03/2023","2023-03-14T09:20:11.1240000","Services aux entreprises","Direction et Administration","Bac5","Master Conseil EM Lyon","Bordeaux, Nouvelle-Aquitaine, France","Nationale","800","1820","70","300","[{""date"":1609455600000,""dateEnd"":"""",""city"":"""",""company"":""Vinera Conseil"",""job"":""Associé Fondateur"",""description"":""Fondateur du cabinet de conseil Vinera, j'accompagne mes clients de tout secteur d'activité dans leurs projets stratégiques et dans leurs programmes de transformation.\n\nMissions clés :\n- Définition et instruction de scénarios prospectifs pour un leader de l'énergie\n- Accompagnement à la transformation de la fonction Finances / Gestion d'un établissement public\n- Accompagnement au pilotage de la mutualisation du domaine Numérique & Systèmes d'information d'une métropole\n- Refonte du business model d'une entreprise en lien avec l’émergence des énergies renouvelables\n- Structuration du pôle Appel d'offres d'un cabinet d'audit Big Four""},{""date"":1514761200000,""dateEnd"":1609369200000,""city"":""Région de Paris, France"",""company"":""Deloitte"",""job"":""Senior Manager Conseil - Stratégie & Opérations"",""description"":""Réalisation et pilotage de missions de conseils sur les volets stratégie, métier, organ...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"6409e1f4ad121b1000e2945b","expert","09/03/2023","2023-11-22T16:36:27.6390000","Enseignement / Recherche / Formation","Ressources Humaines","Bac5","Coach Professionnelle RNCP niveau 7","Lyon, Auvergne-Rhône-Alpes, France","Nationale","650","1500","45","90","[{""date"":1661983200000,""dateEnd"":"""",""company"":""GRENOBLE ECOLE DE MANAGEMENT (GEM)"",""job"":""Intervenante sur les Cours \""Profils de compétences - projet professionnel\"""",""descriptionExp"":""Ce cours s’apparente à un parcours réflexif qui accompagne les étudiants tout au long de votre cursus en PGE. \r\nIl a pour objectif essentiel d'aider les étudiants à élaborer lors PROJECTION PROFESSIONNELLE avec plus d’assurance. \r\n""},{""date"":1630447200000,""dateEnd"":"""",""company"":""Université Claude Bernard Lyon 1"",""job"":""Intervenante en Licence Pro &  BUT GEA - Gestion des Ressources Humaines"",""descriptionExp"":""Licence professionnelle \""Module Gestion des effectifs\"" :\r\n\r\n- Modalités d'entrée et de sorties des salariés\r\n\r\n- Inclusion et diversité / Handicap\r\n\r\n- Les nouvelles formes d'emploi : portage salarial, prêt de main d'œuvre, entreprise de travail à temps partagé, groupement d'employeurs, SCOP, SCIC....""},{""date"":1601503200000,""dateEnd"":"""",""company"":""ACLEA Conseil | Fondatrice & Présidente"",""job"":""Coach...","TRUE","1","TRUE","+ de 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"6408a97fad121b1000e29151","expert","08/03/2023","2023-03-21T10:26:49.0910000","Industrie","Marketing et communication","Bac5","Institut Commercial de Nancy (ICN)","Bordeaux, Nouvelle-Aquitaine, France","Nationale","400","1300","40","120","[{""date"":1504216800000,""dateEnd"":"""",""city"":""Région de Bordeaux, France"",""company"":""Indépendant"",""job"":""Senior Sponsorship and marketing consultant"",""description"":""After 20 years of International events and partnerships management in an international group, I work now as a consultant in strategy, sponsorship, sports marketing and brand communications. \n\nWorking with: \nFédération Française de Surf\nInternational Surfing Association""},{""date"":1380578400000,""dateEnd"":1496181600000,""city"":""Paris"",""company"":""Peugeot"",""job"":""International Events & Sponsorship Director"",""description"":""Conceive and develop international brand's events strategy, with a team of 15 people :\n- Brand events and international launch conventions,  \n- International motorshows (Paris, Frankfurt, Geneva, Beijing, Shanghai...)\n- Partnerships & Sponsoring strategy (Roland Garros, ATP World Tour, N. Djokovic,...)\n- Brand showroom on Champs Elysées\n- Management of a 30M€ budget""},{""date"":1249077600000,""dateEnd"":1380578400000,""city"":""Pari...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"64087cd0ad121b1000e290e5","expert","08/03/2023","2023-03-08T19:47:38.1280000","Enseignement / Recherche / Formation","Informatique et Cybersécurité","Bac8","Professeur des Universités","Paris, Île-de-France, France","Internationale","null","null","null","null","[{""description"":""Compétences : Formation des enseignants · Enseignement magistral · Technologies de l’éducation · Formation pour adultes · Formation en ligne · Plans de formation · Programmation · Techniques d’animation · Communication interpersonnelle · Compétences interpersonnelles · Candidatures (RH) · Rédaction · Technologies Microsoft · Gestion des technologies de l’information · Intégration technologique · Science informatique · Système d’information · Conseil en technologie · Conseil · Ingénierie pédagogique · Offre de formation · University Teaching · Teaching · Conseil académique"",""company"":""Freelance"",""job"":""Senior Lecturer"",""date"":1640991600000,""dateEnd"":1675119600000,""url"":"""",""city"":""France · Hybride""},{""company"":""Silak SOLUTIONS"",""job"":""IT Consultant"",""date"":1451602800000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/10254535/""},{""company"":""Silak SOLUTIONS"",""job"":""IT Consultant"",""date"":1451602800000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/10254535/""},{""company"":""Silak S...","TRUE","1","TRUE","+ de 30 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.3522219,48.856614]}}"
"64084608ad121b1000e29057","expert","08/03/2023","2023-03-16T09:26:03.4640000","Commerce / Négoce / Distribution","Informatique et Cybersécurité","Bac2","BTS Comptabilité Gestion","Lyon, France","Nationale","700","1150","100","165","[{""date"":1480546800000,""dateEnd"":1485903600000,""city"":""Lyon"",""company"":""SOPRA STERIA"",""job"":""Consultant Chef de projet"",""description"":""""},{""date"":1485903600000,""dateEnd"":1677538800000,""city"":""Lyon"",""company"":""CEGID"",""job"":""Consultant chef de projet"",""description"":""""}]","TRUE","1","FALSE","20 à 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"640777e0ad121b1000e28f1d","expert","07/03/2023","2023-03-21T14:21:12.4930000","Architecture / Paysage / Urbanisme","Autre","Bac4","RESPONSABLE DE PROGRAMMES IMMOBILIERS","Montpellier, Occitanie, France","Régionale","null","null","50","120","[{""date"":1646089200000,""dateEnd"":"""",""city"":""Montpellier, Occitanie, France"",""company"":""NathaLys Interior Design"",""job"":""Décorateur d’intérieur"",""description"":""De part mon parcours professionnel loin des sentiers battus, j’ai une vision unique du design intérieur. J’ai la capacité de me projeter en voyant un espace,   de repenser l’espace en l’analysant et je saurai à même de vous faire une proposition originale et unique. Mes nombreux voyages sont la source de mon inspiration, je maîtrise trois langues (le français, l’anglais et l’espagnol) pour m’adapter à mes clients et communiquer de la meilleure façon.\n\nwww.nathalys-interiordesigner.com""},{""date"":1451602800000,""dateEnd"":1640905200000,""city"":""Cali, Département Valle del Cauca, Colombie"",""company"":""Freelance"",""job"":""Responsable de projet"",""description"":""Consultante en freelance pour divers projets de construction d'immeubles de la région pour la partie design, promotion immobilière, marketing, contrôle finitions avant livraison des lots""},{""date"":13912...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.876716,43.610769]}}"
"64071976ad121b1000e28dd5","expert","07/03/2023","2023-07-12T12:23:01.7070000","Industrie","Autre","Bac5","Master 2 - Contrôle et Analyses Chimiques","Nantes et périphérie","Locale","300","500","50","100","[{""date"":1459461600000,""dateEnd"":1703977200000,""city"":""Nantes (44) - FRANCE"",""company"":""EUROFINS ANALYSES POUR LE BATIMENT FRANCE"",""job"":""Responsable Sécurité Santé Environnement Région Ouest "",""description"":""Certifications ISO 45001 / 14001 et MASE""},{""date"":1333231200000,""dateEnd"":1459375200000,""city"":"""",""company"":""EUROFINS ANALYSES POUR LENVIRONNEMENT FRANCE"",""job"":""Responsable Sécurité"",""description"":""Mise en place du système de management de la Santé et Sécurité au Travail \nDéploiement d'un référentiel interne S&ST""},{""date"":1285884000000,""dateEnd"":1333144800000,""city"":"""",""company"":""EUROFINS ANALYSES POUR LENVIRONNEMENT FRANCE"",""job"":""Animateur Sécurité"",""description"":""""}]","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-1.553621,47.218371]}}"
"640374e5ad121b1000e289f0","expert","04/03/2023","2023-06-03T10:00:00.2270000","Études et conseils","Autre","Inconnu","Inconnu","Bordeaux, France","Locale","null","null","null","null","[]","FALSE","45","FALSE","Inconnu","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"6401f1f8410cf44bb0d4c13b","expert","03/03/2023","2023-06-03T10:00:00.2150000","Hôtellerie / Restauration / Tourisme","Autre","Bac2","BTS hôtellerie - restauration mercatique et gestion hotelière","Bordeaux, France","Régionale","null","null","null","null","[]","FALSE","55","FALSE","20 à 30 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"6400bb1f410cf44bb0d4bf9f","expert","02/03/2023","2023-03-10T09:37:52.6940000","Commerce / Négoce / Distribution","Achats","Bac5","Rennes business school","Bordeaux, France","Nationale","500","800","80","200","[{""date"":1675206000000,""dateEnd"":1683842400000,""city"":""Bordeaux"",""company"":""ISG Bordeaux"",""job"":""Intervenant éco conception"",""description"":""Formation des étudiants MBA Supply Chain à l'éco conception.\nLe but de la formation:\n- Comprendre et identifier les enjeux de l'éco conception\n- Connaitre et maitriser les outils de l'éco conception\n- Mettre en place une stratégie d'éco conception""},{""date"":1664575200000,""dateEnd"":1674774000000,""city"":""Bordeaux"",""company"":""ISG Bordeaux"",""job"":""Intervenant développement durable et économie circulaire dans la supply chain"",""description"":""Formation des étudiants MBA Supply chain aux enjeux du développement durable et de l'économie circulaire.\nLe but de la formation est de :\n- développer leurs connaissances sur le développement durable et l'économie circulaire\n- leur donner les outils et la méthodologie à appliquer dans la supply chain pour une approche durable""},{""date"":1488322800000,""dateEnd"":1644966000000,""city"":""Bordeaux"",""company"":""Yliades"",""job"":""Responsable a...","TRUE","1","FALSE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"6400b8a3410cf44bb0d4bf98","expert","02/03/2023","2023-06-03T10:00:00.2270000","Management","Direction et Administration","Bac4","MIAGE (Maîtrise d'Informatique Appliquée à la Gestion d'Entreprise)","Chambéry, France","Locale","null","null","null","null","[]","FALSE","82","FALSE","+ de 30 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[5.917781,45.564601]}}"
"64009823410cf44bb0d4bf76","expert","02/03/2023","2023-07-05T08:30:00.1329998","Commerce / Négoce / Distribution","Commerce","Bac5","Ingénieur INSA Génie Civil option Bâtiment","Bordeaux et périphérie","Régionale","800","1200","105","150","[{""date"":1346450400000,""dateEnd"":1661896800000,""city"":""Grand Ouest"",""company"":""KP1"",""job"":""Directeur commercial régional"",""description"":""Secteur Grand Ouest : Nouvelle Aquitaine, Auvergne, Centre Val de Loire, Bretagne et Pays de Loire.\nDirecteur de la partie Commerciale et de la partie BE Technique (avec 2 sous Régions).\nEquipe de 45 personnes. CA de 55 M€\nProgression du CA sur un secteur d’activité en crise de + 20% entre 2013 et 2019 \n\n•\tDirection, gestion et animation de la force commerciale régionale itinérante et sédentaire \n•\tÉlaboration des stratégies commerciales et marketing de la région. Gestion des grands comptes et PME\n•\tDirection d’un Bureau d’études techniques régional avec la gestion d’une équipe d’ingénieurs et de projeteurs\n•\tResponsable du projet National KP1 « New Pack » : méthodes et outils Études de Prix\n""},{""date"":1057010400000,""dateEnd"":1346364000000,""city"":""Camarsac"",""company"":""KP1"",""job"":""Directeur régional des ventes"",""description"":""Secteur : Nouvelle Aquitaine, Cent...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"64007b5e410cf44bb0d4bf4d","expert","02/03/2023","2023-06-17T18:53:54.7760000","Études et conseils","Marketing et communication","Bac5","Master spécialisé ","Toulouse, Occitanie, France","Internationale","500","1000","60","120","[{""company"":""SCIC Lune Bleue"",""job"":""Co-fondatrice"",""date"":1546297200000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/19034814/"",""city"":""Région de Toulouse, France""},{""company"":""e-artsup"",""job"":""Enseignante"",""date"":1535752800000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/15143969/"",""city"":""Toulouse, Midi-Pyrénées, France""},{""company"":""Ecole Studio M"",""job"":""Enseignante"",""date"":1535752800000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/3246108/"",""city"":""Région de Toulouse, France""},{""description"":""La Corée du Sud, onzième puissance mondiale, est une terre riche d’opportunités et ouverte aux échanges. Confucianisme, hiérarchie, paternalisme, recherche du consensus et décision participative, positivisme, émotivité et tonicité sont autant d’éléments de la vie des Coréens au travail qu’il faudra intégrer pour réussir : que ce soit en mission ou en expatriation, vivre et travailler avec des Coréens est une expérience passionnante à laquelle il est nécessaire de se préparer en appr...","TRUE","1","TRUE","20 à 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[1.444209,43.604652]}}"
